txn_id,country,payment_method,amount,timestamp,selected_psp,best_psp,outcome,reward,latency_ms,attempts,final_psp,final_outcome,psp_ranking
txn_19485,CAD,Interac Bank Transfer,187.31,2026-04-26T15:32:28.016114,apaylo,apaylo,success,1.5473,1233,apaylo,apaylo,success,apaylo
txn_19486,MYR,DuitNow,4624.99,2026-04-26T15:32:28.020822,awepay,M2pay,success,32.1575,1329,awepay→M2pay,M2pay,success,M2pay|awepay
txn_19487,CAD,Interac Bank Transfer,4781.65,2026-04-26T15:32:28.030250,apaylo,apaylo,success,70.462,1278,apaylo,apaylo,success,apaylo
txn_19488,EUR,Bank Transfer,482.54,2026-04-26T15:32:28.034976,openpayd,clearjunction,success,5.4775,1063,openpayd,openpayd,success,clearjunction|openpayd|altpay
txn_19489,MXN,CODI,2057.24,2026-04-26T15:32:28.039761,Alfred,directa24,success,11.9083,1016,Alfred→bitso,bitso,success,directa24|Alfred|bitso|tazapay
txn_19490,CLP,Bank Transfer,102.67,2026-04-26T15:32:28.049220,directa24,directa24,failure,-2.531,1097,directa24,directa24,failure,directa24
txn_19491,VND,MoMo,4804.91,2026-04-26T15:32:28.053905,1vnpay,awepay,success,70.8092,1449,1vnpay,1vnpay,success,awepay|1vnpay|M2pay
txn_19492,KES,Mobile Money,184.78,2026-04-26T15:32:28.058742,Fincra,Fincra,success,0.5159,583,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_19493,PHP,Bank Transfer,3449.13,2026-04-26T15:32:28.063724,Xendit,Xendit,success,49.4786,836,Xendit,Xendit,success,Xendit|paymongo|wingpay|CoinsPH|Innovative
txn_19494,ZAR,Bank Transfer,4590.51,2026-04-26T15:32:28.068521,Bitlipa,Bitlipa,failure,-35.6925,1367,Bitlipa,Bitlipa,failure,Bitlipa
txn_19495,GHS,Mobile Money,409.27,2026-04-26T15:32:28.073255,korapay,korapay,failure,-9.6615,626,korapay→Bitlipa,Bitlipa,failure,korapay|Bitlipa
txn_19496,MXN,Bank Transfer,4895.94,2026-04-26T15:32:28.082633,directa24,directa24,success,71.6787,1039,directa24,directa24,success,directa24|tazapay|bitso|Alfred
txn_19497,ZAR,Bank Transfer,4198.09,2026-04-26T15:32:28.087425,Bitlipa,Bitlipa,success,61.7067,1466,Bitlipa,Bitlipa,success,Bitlipa
txn_19498,BRL,Bank Transfer,1611.27,2026-04-26T15:32:28.092113,directa24,directa24,failure,-41.5362,1008,directa24→tazapay→Alfred,Alfred,failure,directa24|tazapay|Alfred|bitso|BRLA
txn_19499,KES,Mobile Money,4617.79,2026-04-26T15:32:28.106187,Fincra,Fincra,success,67.0108,600,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_19500,GLOBAL,Google Pay,3608.28,2026-04-26T15:32:28.111228,checkout,checkout,success,51.8675,674,checkout,checkout,success,checkout
txn_19501,CAD,Interac Bank Transfer,3958.69,2026-04-26T15:32:28.116250,apaylo,apaylo,success,58.1153,1503,apaylo,apaylo,success,apaylo
txn_19502,THB,Bank Transfer,4218.66,2026-04-26T15:32:28.120967,payok,payok,success,61.5188,1107,payok,payok,success,payok|awepay|M2pay
txn_19503,GHS,MTN,459.47,2026-04-26T15:32:28.125705,korapay,korapay,success,4.6354,669,korapay,korapay,success,korapay|Bitlipa
txn_19504,GHS,MTN,2282.01,2026-04-26T15:32:28.130434,korapay,korapay,success,31.9736,658,korapay,korapay,success,korapay|Bitlipa
txn_19505,PEN,Bank Transfer,3568.62,2026-04-26T15:32:28.135133,directa24,directa24,success,51.7676,1168,directa24,directa24,success,directa24
txn_19506,XAF,MTN,2804.9,2026-04-26T15:32:28.139862,Afriex,Afriex,failure,-22.302,1522,Afriex,Afriex,failure,Afriex
txn_19507,JPY,Bank Transfer,568.15,2026-04-26T15:32:28.144550,Shimatomo,Shimatomo,failure,-5.5284,1727,Shimatomo,Shimatomo,failure,Shimatomo
txn_19508,MYR,DuitNow,2599.85,2026-04-26T15:32:28.149533,M2pay,M2pay,success,37.7303,1742,M2pay,M2pay,success,M2pay|awepay
txn_19509,JPY,Bank Transfer,3187.74,2026-04-26T15:32:28.154651,Shimatomo,Shimatomo,failure,-25.1714,1331,Shimatomo,Shimatomo,failure,Shimatomo
txn_19510,PLN,BLIK,4285.01,2026-04-26T15:32:28.159699,Vimoni,Vimoni,success,63.013,1210,Vimoni,Vimoni,success,Vimoni
txn_19511,THB,Bank Transfer,2894.39,2026-04-26T15:32:28.164697,payok,payok,success,18.6842,1143,payok→M2pay,M2pay,success,payok|awepay|M2pay
txn_19512,IDR,Dana,4557.84,2026-04-26T15:32:28.174247,payok,payok,success,66.6084,917,payok,payok,success,payok|awepay|brick
txn_19513,PLN,BLIK,3786.83,2026-04-26T15:32:28.179060,Vimoni,Vimoni,success,55.5367,1580,Vimoni,Vimoni,success,Vimoni
txn_19514,GLOBAL,Card,1093.44,2026-04-26T15:32:28.183807,checkout,checkout,success,14.1439,769,checkout,checkout,success,checkout
txn_19515,EUR,Bank Transfer,2237.09,2026-04-26T15:32:28.188598,openpayd,openpayd,success,31.7952,1116,openpayd,openpayd,success,openpayd|clearjunction|altpay
txn_19516,GHS,MTN,3009.73,2026-04-26T15:32:28.193511,korapay,korapay,success,42.8902,577,korapay,korapay,success,korapay|Bitlipa
txn_19517,THB,Bank Transfer,3879.73,2026-04-26T15:32:28.198287,payok,payok,failure,-91.5863,1095,payok→awepay→M2pay,M2pay,failure,payok|awepay|M2pay
txn_19518,KES,Mobile Money,867.99,2026-04-26T15:32:28.212419,Fincra,Fincra,success,10.7629,698,Fincra,Fincra,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_19519,PEN,Bank Transfer,2760.67,2026-04-26T15:32:28.217276,directa24,directa24,failure,-22.4668,1175,directa24,directa24,failure,directa24
txn_19520,EUR,Bank Transfer,982.23,2026-04-26T15:32:28.222008,clearjunction,openpayd,success,3.8477,1033,clearjunction→openpayd,openpayd,success,openpayd|clearjunction|altpay
txn_19521,KES,M-Pesa,1794.24,2026-04-26T15:32:28.231714,Fincra,Fincra,success,24.656,761,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_19522,ARS,Bank Transfer,3769.92,2026-04-26T15:32:28.236811,bitso,bitso,failure,-30.0331,872,bitso,bitso,failure,bitso
txn_19523,ZAR,Bank Transfer,3691.03,2026-04-26T15:32:28.241521,Bitlipa,Bitlipa,success,54.0976,1787,Bitlipa,Bitlipa,success,Bitlipa
txn_19524,UGX,Mobile Money,3980.04,2026-04-26T15:32:28.246229,Fincra,Fincra,success,-5.2816,607,Fincra→relworx→Dusupay,Dusupay,success,Fincra|relworx|Dusupay|Bitlipa|payaza
txn_19525,THB,Bank Transfer,3982.26,2026-04-26T15:32:28.260411,payok,payok,success,57.9731,1081,payok,payok,success,payok|M2pay|awepay
txn_19526,CAD,Interac Bank Transfer,468.8,2026-04-26T15:32:28.265188,apaylo,apaylo,failure,-4.781,1498,apaylo,apaylo,failure,apaylo
txn_19527,GHS,MTN,1629.45,2026-04-26T15:32:28.269889,korapay,korapay,success,8.7,775,korapay→Bitlipa,Bitlipa,success,korapay|Bitlipa
txn_19528,XOF,Wave,2023.97,2026-04-26T15:32:28.279262,payaza,payaza,success,29.0965,1306,payaza,payaza,success,payaza
txn_19529,MYR,FPX,1978.01,2026-04-26T15:32:28.283950,awepay,M2pay,success,28.4075,1269,awepay,awepay,success,M2pay|awepay
txn_19530,KES,M-Pesa,1025.48,2026-04-26T15:32:28.288709,Fincra,Fincra,success,3.1764,651,Fincra→Passpoint,Passpoint,success,Fincra|Passpoint|korapay|yellowcard|Sasapay
txn_19531,PHP,QRPH,164.6,2026-04-26T15:32:28.298081,Xendit,Xendit,success,0.2134,562,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_19532,AUD,PayID,1212.13,2026-04-26T15:32:28.302863,Banxa,Banxa,success,16.9152,1679,Banxa,Banxa,success,Banxa
txn_19533,PEN,Bank Transfer,4090.52,2026-04-26T15:32:28.307533,directa24,directa24,success,59.5959,1185,directa24,directa24,success,directa24
txn_19534,EGP,Bank Transfer,1912.13,2026-04-26T15:32:28.312242,Afriex,Afriex,success,27.4144,1758,Afriex,Afriex,success,Afriex
txn_19535,AUD,PayID,3579.99,2026-04-26T15:32:28.316948,Banxa,Banxa,failure,-28.1134,1345,Banxa,Banxa,failure,Banxa
txn_19536,VND,MoMo,969.82,2026-04-26T15:32:28.321651,1vnpay,awepay,success,-3.7924,1281,1vnpay→M2pay→awepay,awepay,success,awepay|1vnpay|M2pay
txn_19537,VND,Bank Transfer,698.33,2026-04-26T15:32:28.335643,awepay,1vnpay,success,2.7078,1219,awepay→M2pay,M2pay,success,1vnpay|awepay|M2pay
txn_19538,CAD,Interac Bank Transfer,2217.13,2026-04-26T15:32:28.345013,apaylo,apaylo,failure,-17.8918,1334,apaylo,apaylo,failure,apaylo
txn_19539,COP,PSE,3811.86,2026-04-26T15:32:28.349866,directa24,Alfred,success,55.4162,1175,directa24,directa24,success,Alfred|directa24|bitso|cobre
txn_19540,MYR,FPX,1265.05,2026-04-26T15:32:28.355615,M2pay,M2pay,success,17.7105,1527,M2pay,M2pay,success,M2pay|awepay
txn_19541,IDR,Ewallet,283.87,2026-04-26T15:32:28.360579,payok,payok,success,2.498,1002,payok,payok,success,payok|awepay|brick
txn_19542,THB,Thai QR,2520.24,2026-04-26T15:32:28.365458,payok,payok,success,36.0447,889,payok,payok,success,payok|M2pay|awepay
txn_19543,KES,M-Pesa,4494.09,2026-04-26T15:32:28.370280,Fincra,Fincra,success,29.191,835,Fincra→Passpoint,Passpoint,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_19544,MXN,SPEI,529.95,2026-04-26T15:32:28.379860,tazapay,bitso,success,6.1896,965,tazapay,tazapay,success,bitso|directa24|Alfred|tazapay
txn_19545,XOF,Wave,1740.72,2026-04-26T15:32:28.384660,payaza,payaza,success,24.8449,1592,payaza,payaza,success,payaza
txn_19546,NGN,Bank Transfer,2611.52,2026-04-26T15:32:28.389380,Fincra,Fincra,success,36.9164,636,Fincra,Fincra,success,Fincra|korapay|yellowcard|Passpoint
txn_19547,MXN,SPEI,4069.56,2026-04-26T15:32:28.394183,directa24,directa24,success,59.2849,854,directa24,directa24,success,directa24|bitso|Alfred|tazapay
txn_19548,PHP,Bank Transfer,123.19,2026-04-26T15:32:28.398996,Xendit,Xendit,success,-0.408,582,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_19549,ZAR,Bank Transfer,390.62,2026-04-26T15:32:28.403852,Bitlipa,Bitlipa,failure,-4.196,1631,Bitlipa,Bitlipa,failure,Bitlipa
txn_19550,MXN,SPEI,3674.34,2026-04-26T15:32:28.408573,Alfred,directa24,success,24.0369,1073,Alfred→directa24,directa24,success,directa24|tazapay|bitso|Alfred
txn_19551,BRL,Bank Transfer,1371.84,2026-04-26T15:32:28.418028,tazapay,tazapay,success,6.7703,815,tazapay→Alfred,Alfred,success,tazapay|directa24|Alfred|bitso|BRLA
txn_19552,XOF,Wave,3562.46,2026-04-26T15:32:28.427736,payaza,payaza,success,52.1715,1544,payaza,payaza,success,payaza
txn_19553,EGP,Bank Transfer,581.06,2026-04-26T15:32:28.432509,Afriex,Afriex,failure,-5.6219,1396,Afriex,Afriex,failure,Afriex
txn_19554,NGN,Bank Transfer,857.06,2026-04-26T15:32:28.437261,Fincra,Fincra,success,10.5976,833,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_19555,XAF,MTN,4452.15,2026-04-26T15:32:28.442285,Afriex,Afriex,success,65.5172,1509,Afriex,Afriex,success,Afriex
txn_19556,MXN,CODI,1927.63,2026-04-26T15:32:28.447093,tazapay,directa24,success,-5.2752,807,tazapay→directa24→Alfred,Alfred,success,directa24|Alfred|bitso|tazapay
txn_19557,NGN,Bank Transfer,1823.47,2026-04-26T15:32:28.461237,Fincra,Fincra,success,25.0957,632,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_19558,EGP,Bank Transfer,3631.44,2026-04-26T15:32:28.466076,Afriex,Afriex,failure,-28.502,1616,Afriex,Afriex,failure,Afriex
txn_19559,ZAR,Bank Transfer,2118.57,2026-04-26T15:32:28.471004,Bitlipa,Bitlipa,success,30.515,1352,Bitlipa,Bitlipa,success,Bitlipa
txn_19560,XAF,MTN,3958.71,2026-04-26T15:32:28.475935,Afriex,Afriex,success,58.118,1262,Afriex,Afriex,success,Afriex
txn_19561,XAF,MTN,2011.42,2026-04-26T15:32:28.480650,Afriex,Afriex,success,28.9091,1224,Afriex,Afriex,success,Afriex
txn_19562,GLOBAL,Google Pay,607.49,2026-04-26T15:32:28.485369,checkout,checkout,success,6.8559,640,checkout,checkout,success,checkout
txn_19563,GHS,MTN,2627.59,2026-04-26T15:32:28.490151,korapay,korapay,success,37.1577,613,korapay,korapay,success,korapay|Bitlipa
txn_19564,IDR,Ewallet,58.33,2026-04-26T15:32:28.494872,payok,payok,success,-2.5861,829,payok→awepay,awepay,success,payok|brick|awepay
txn_19565,ZAR,Bank Transfer,72.5,2026-04-26T15:32:28.504258,Bitlipa,Bitlipa,success,-0.1803,1780,Bitlipa,Bitlipa,success,Bitlipa
txn_19566,COP,PSE,2362.79,2026-04-26T15:32:28.508954,directa24,directa24,success,33.6824,946,directa24,directa24,success,directa24|bitso|Alfred|cobre
txn_19567,XOF,Wave,2013.26,2026-04-26T15:32:28.513800,payaza,payaza,success,28.9347,1423,payaza,payaza,success,payaza
txn_19568,VND,MoMo,2410.46,2026-04-26T15:32:28.518645,awepay,1vnpay,success,15.548,1415,awepay→1vnpay,1vnpay,success,1vnpay|M2pay|awepay
txn_19569,ARS,Bank Transfer,437.6,2026-04-26T15:32:28.528056,bitso,bitso,success,4.805,901,bitso,bitso,success,bitso
txn_19570,TZS,Mobile Money,2600.59,2026-04-26T15:32:28.532817,yellowcard,relworx,success,16.4766,1162,yellowcard→Bitlipa,Bitlipa,success,relworx|yellowcard|Bitlipa|Dusupay|payaza
txn_19571,CAD,Interac Bank Transfer,4509.3,2026-04-26T15:32:28.542363,apaylo,apaylo,success,66.3762,1334,apaylo,apaylo,success,apaylo
txn_19572,EUR,Bank Transfer,1261.53,2026-04-26T15:32:28.547118,openpayd,clearjunction,success,17.1645,840,openpayd,openpayd,success,clearjunction|openpayd|altpay
txn_19573,AUD,PayID,3554.2,2026-04-26T15:32:28.552028,Banxa,Banxa,success,52.0501,1287,Banxa,Banxa,success,Banxa
txn_19574,XAF,MTN,1658.89,2026-04-26T15:32:28.556710,Afriex,Afriex,success,23.6206,1276,Afriex,Afriex,success,Afriex
txn_19575,PHP,GCash,639.62,2026-04-26T15:32:28.561388,Xendit,Xendit,success,7.3365,785,Xendit,Xendit,success,Xendit|paymongo|CoinsPH|wingpay|Innovative
txn_19576,THB,Bank Transfer,430.4,2026-04-26T15:32:28.566160,payok,payok,success,4.6964,962,payok,payok,success,payok|awepay|M2pay
txn_19577,ARS,Bank Transfer,4874.52,2026-04-26T15:32:28.570880,bitso,bitso,success,71.3596,819,bitso,bitso,success,bitso
txn_19578,PEN,Bank Transfer,884.22,2026-04-26T15:32:28.575563,directa24,directa24,success,11.5023,1099,directa24,directa24,success,directa24
txn_19579,COP,PSE,3174.48,2026-04-26T15:32:28.580258,directa24,directa24,success,45.8565,1070,directa24,directa24,success,directa24|Alfred|bitso|cobre
txn_19580,BRL,PIX,844.33,2026-04-26T15:32:28.585021,Alfred,directa24,success,10.9067,827,Alfred,Alfred,success,directa24|bitso|tazapay|Alfred|BRLA
txn_19581,PHP,GrabPay,4282.72,2026-04-26T15:32:28.590122,Xendit,Xendit,success,61.983,784,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_19582,XAF,MTN,96.16,2026-04-26T15:32:28.595387,Afriex,Afriex,success,0.1749,1747,Afriex,Afriex,success,Afriex
txn_19583,PHP,PayMaya,1348.47,2026-04-26T15:32:28.600242,Xendit,Xendit,success,17.9693,777,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_19584,ZAR,Bank Transfer,4614.68,2026-04-26T15:32:28.605194,Bitlipa,Bitlipa,success,67.9531,1710,Bitlipa,Bitlipa,success,Bitlipa
txn_19585,XAF,MTN,843.3,2026-04-26T15:32:28.610012,Afriex,Afriex,success,11.3836,1594,Afriex,Afriex,success,Afriex
txn_19586,UGX,Mobile Money,2851.49,2026-04-26T15:32:28.614823,Fincra,Fincra,success,40.5157,664,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_19587,PEN,Bank Transfer,859.38,2026-04-26T15:32:28.619679,directa24,directa24,success,11.1318,889,directa24,directa24,success,directa24
txn_19588,XOF,Wave,976.38,2026-04-26T15:32:28.624445,payaza,payaza,success,13.3832,1251,payaza,payaza,success,payaza
txn_19589,XOF,Wave,4089.46,2026-04-26T15:32:28.629212,payaza,payaza,success,60.0739,1797,payaza,payaza,success,payaza
txn_19590,TZS,Mobile Money,3176.24,2026-04-26T15:32:28.633967,yellowcard,yellowcard,success,45.8824,1120,yellowcard,yellowcard,success,yellowcard|relworx|Bitlipa|Dusupay|payaza
txn_19591,COP,Bank Transfer,1479.44,2026-04-26T15:32:28.638888,directa24,directa24,success,20.4304,1120,directa24,directa24,success,directa24|Alfred|bitso|cobre
txn_19592,UGX,MTN,2012.47,2026-04-26T15:32:28.643878,Fincra,Fincra,success,27.9291,794,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_19593,ARS,Bank Transfer,1591.64,2026-04-26T15:32:28.648793,bitso,bitso,failure,-13.6965,916,bitso,bitso,failure,bitso
txn_19594,IDR,Dana,1930.08,2026-04-26T15:32:28.653675,payok,payok,success,27.1897,1146,payok,payok,success,payok|brick|awepay
txn_19595,ZAR,Bank Transfer,3491.79,2026-04-26T15:32:28.658767,Bitlipa,Bitlipa,success,51.109,1783,Bitlipa,Bitlipa,success,Bitlipa
txn_19596,UGX,Airtel,245.96,2026-04-26T15:32:28.663594,Fincra,Fincra,success,1.4331,630,Fincra,Fincra,success,Fincra|relworx|Bitlipa|Dusupay|payaza
txn_19597,GLOBAL,Apple Pay,2438.63,2026-04-26T15:32:28.668448,checkout,checkout,success,34.3219,759,checkout,checkout,success,checkout
txn_19598,NGN,Bank Transfer,2774.39,2026-04-26T15:32:28.673256,Fincra,Fincra,success,39.3577,815,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_19599,CAD,Interac Bank Transfer,2079.18,2026-04-26T15:32:28.678219,apaylo,apaylo,success,29.9241,1361,apaylo,apaylo,success,apaylo
txn_19600,MXN,SPEI,899.11,2026-04-26T15:32:28.682962,directa24,directa24,success,11.7261,1056,directa24,directa24,success,directa24|Alfred|bitso|tazapay
txn_19601,VND,Local Wallet,327.44,2026-04-26T15:32:28.687797,1vnpay,M2pay,success,3.6442,1735,1vnpay,1vnpay,success,M2pay|1vnpay|awepay
txn_19602,KES,Mobile Money,3097.7,2026-04-26T15:32:28.692651,Fincra,Fincra,success,18.72,564,Fincra→korapay,korapay,success,Fincra|korapay|Passpoint|yellowcard|Sasapay
txn_19603,ZAR,Bank Transfer,4268.36,2026-04-26T15:32:28.702202,Bitlipa,Bitlipa,success,62.7615,1390,Bitlipa,Bitlipa,success,Bitlipa
txn_19604,EGP,Bank Transfer,1263.02,2026-04-26T15:32:28.706950,Afriex,Afriex,failure,-10.7371,1442,Afriex,Afriex,failure,Afriex
txn_19605,PHP,GrabPay,3291.15,2026-04-26T15:32:28.711677,Xendit,Xendit,success,47.1111,615,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_19606,CAD,Interac Bank Transfer,3726.76,2026-04-26T15:32:28.716502,apaylo,apaylo,failure,-29.2185,1775,apaylo,apaylo,failure,apaylo
txn_19607,CLP,Bank Transfer,931.71,2026-04-26T15:32:28.721191,directa24,directa24,success,12.2149,1071,directa24,directa24,success,directa24
txn_19608,NGN,Bank Transfer,3834.16,2026-04-26T15:32:28.725907,Fincra,Fincra,success,55.2567,572,Fincra,Fincra,success,Fincra|korapay|Passpoint|yellowcard
txn_19609,PHP,GrabPay,797.25,2026-04-26T15:32:28.730693,Xendit,Xendit,success,9.7026,611,Xendit,Xendit,success,Xendit|paymongo|Innovative|wingpay|CoinsPH
txn_19610,BRL,PIX QR,4275.03,2026-04-26T15:32:28.735479,directa24,bitso,success,62.3642,1128,directa24,directa24,success,bitso|directa24|tazapay|Alfred|BRLA
txn_19611,THB,Bank Transfer,2037.29,2026-04-26T15:32:28.740281,payok,payok,success,12.2555,1192,payok→M2pay,M2pay,success,payok|awepay|M2pay
txn_19612,ZAR,Bank Transfer,1627.02,2026-04-26T15:32:28.749666,Bitlipa,Bitlipa,success,23.139,1633,Bitlipa,Bitlipa,success,Bitlipa
txn_19613,EGP,Bank Transfer,2347.32,2026-04-26T15:32:28.754381,Afriex,Afriex,failure,-18.8682,1334,Afriex,Afriex,failure,Afriex
txn_19614,XAF,MTN,4377.63,2026-04-26T15:32:28.759100,Afriex,Afriex,success,64.4018,1264,Afriex,Afriex,success,Afriex
txn_19615,MXN,Bank Transfer,3647.33,2026-04-26T15:32:28.763785,directa24,directa24,success,52.95,995,directa24,directa24,success,directa24|tazapay|Alfred|bitso
txn_19616,GHS,Mobile Money,708.78,2026-04-26T15:32:28.768521,korapay,korapay,success,8.3754,632,korapay,korapay,success,korapay|Bitlipa
txn_19617,AUD,PayID,224.39,2026-04-26T15:32:28.773207,Banxa,Banxa,failure,-2.9466,1368,Banxa,Banxa,failure,Banxa
txn_19618,THB,Bank Transfer,2626.11,2026-04-26T15:32:28.777942,payok,payok,success,37.633,868,payok,payok,success,payok|awepay|M2pay
txn_19619,TZS,Mobile Money,3589.17,2026-04-26T15:32:28.782719,relworx,relworx,success,52.078,960,relworx,relworx,success,relworx|yellowcard|Bitlipa|payaza|Dusupay
txn_19620,JPY,Bank Transfer,4794.44,2026-04-26T15:32:28.787558,Shimatomo,Shimatomo,failure,-37.2259,1759,Shimatomo,Shimatomo,failure,Shimatomo
txn_19621,EUR,Bank Transfer,1880.46,2026-04-26T15:32:28.792296,clearjunction,openpayd,success,26.4482,867,clearjunction,clearjunction,success,openpayd|clearjunction|altpay
txn_19622,EUR,Bank Transfer,3723.65,2026-04-26T15:32:28.797039,openpayd,openpayd,success,54.0952,953,openpayd,openpayd,success,openpayd|clearjunction|altpay
txn_19623,CAD,Interac Bank Transfer,2791.45,2026-04-26T15:32:28.801786,apaylo,apaylo,failure,-22.199,1315,apaylo,apaylo,failure,apaylo
txn_19624,ZAR,Bank Transfer,1148.69,2026-04-26T15:32:28.806468,Bitlipa,Bitlipa,success,15.9634,1692,Bitlipa,Bitlipa,success,Bitlipa
txn_19625,XAF,MTN,3703.2,2026-04-26T15:32:28.811176,Afriex,Afriex,failure,-29.0378,1378,Afriex,Afriex,failure,Afriex
txn_19626,PLN,BLIK,913.31,2026-04-26T15:32:28.815872,Vimoni,Vimoni,failure,-8.1151,1530,Vimoni,Vimoni,failure,Vimoni
txn_19627,XOF,Wave,691.54,2026-04-26T15:32:28.820557,payaza,payaza,failure,-6.4515,1497,payaza,payaza,failure,payaza
txn_19628,THB,Bank Transfer,1853.85,2026-04-26T15:32:28.825291,payok,payok,success,26.0471,1066,payok,payok,success,payok|M2pay|awepay
txn_19629,MXN,SPEI,1311.33,2026-04-26T15:32:28.830279,bitso,directa24,success,17.9092,1079,bitso,bitso,success,directa24|bitso|tazapay|Alfred
txn_19630,JPY,Bank Transfer,2443.93,2026-04-26T15:32:28.835399,Shimatomo,Shimatomo,success,35.3948,1411,Shimatomo,Shimatomo,success,Shimatomo
txn_19631,ZAR,Bank Transfer,2690.39,2026-04-26T15:32:28.840129,Bitlipa,Bitlipa,failure,-21.4423,1438,Bitlipa,Bitlipa,failure,Bitlipa
txn_19632,TZS,Bank Transfer,3798.43,2026-04-26T15:32:28.844841,relworx,relworx,success,55.2166,982,relworx,relworx,success,relworx|yellowcard|Bitlipa|Dusupay|payaza
txn_19633,PLN,BLIK,1606.86,2026-04-26T15:32:28.849690,Vimoni,Vimoni,failure,-13.3155,1407,Vimoni,Vimoni,failure,Vimoni
txn_19634,PHP,GrabPay,4266.08,2026-04-26T15:32:28.854433,Xendit,Xendit,success,61.735,623,Xendit,Xendit,success,Xendit|paymongo|Innovative|CoinsPH|wingpay
