txn_id,chosen_psp,best_psp,chosen_score,best_score,regret,is_optimal,counterfactual_psp,counterfactual_regret,decision_quality
txn_14898,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_14899,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_14900,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_14901,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_14902,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_14903,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_14904,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14905,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_14906,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_14907,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14908,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_14909,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_14910,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_14911,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_14912,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_14913,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14914,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14915,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14916,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14917,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_14918,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_14919,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_14920,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_14921,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_14922,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_14923,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_14924,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_14925,Alfred,directa24,0.6297,0.6617,0.032,0,bitso,-0.016,Near-optimal
txn_14926,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_14927,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14928,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_14929,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_14930,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_14931,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_14932,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_14933,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_14934,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_14935,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_14936,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14937,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_14938,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_14939,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_14940,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_14941,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_14942,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_14943,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_14944,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_14945,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_14946,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_14947,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_14948,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_14949,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14950,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_14951,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_14952,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_14953,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_14954,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_14955,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_14956,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_14957,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_14958,1vnpay,1vnpay,0.6103,0.6103,0.0,1,awepay,0.016,Optimal
txn_14959,payok,payok,0.6937,0.6937,0.0,1,brick,0.099333,Optimal
txn_14960,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_14961,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_14962,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_14963,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_14964,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_14965,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_14966,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_14967,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_14968,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_14969,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_14970,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_14971,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14972,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14973,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_14974,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_14975,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_14976,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14977,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_14978,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_14979,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14980,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14981,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14982,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_14983,bitso,directa24,0.6457,0.6617,0.016,0,Alfred,0.016,Near-optimal
txn_14984,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_14985,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_14986,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_14987,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_14988,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_14989,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_14990,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_14991,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_14992,tazapay,directa24,0.6377,0.6617,0.024,0,directa24,-0.024,Near-optimal
txn_14993,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_14994,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_14995,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_14996,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_14997,awepay,1vnpay,0.5943,0.6103,0.016,0,M2pay,0.016,Near-optimal
txn_14998,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_14999,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_15000,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15001,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15002,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15003,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15004,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15005,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15006,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15007,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15008,relworx,Fincra,0.6777,0.737,0.059333,0,Fincra,-0.059333,Suboptimal
txn_15009,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15010,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15011,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_15012,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15013,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_15014,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_15015,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15016,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15017,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15018,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_15019,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15020,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15021,M2pay,1vnpay,0.5783,0.6103,0.032,0,1vnpay,-0.032,Near-optimal
txn_15022,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15023,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15024,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15025,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15026,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15027,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15028,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_15029,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15030,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15031,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15032,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15033,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15034,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15035,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_15036,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15037,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15038,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15039,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15040,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15041,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15042,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15043,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15044,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15045,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15046,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15047,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15048,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15049,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15050,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15051,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15052,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_15053,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15054,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15055,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15056,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15057,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15058,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15059,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15060,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_15061,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15062,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15063,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15064,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15065,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15066,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15067,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15068,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_15069,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15070,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_15071,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_15072,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_15073,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15074,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15075,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_15076,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15077,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15078,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15079,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_15080,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15081,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_15082,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15083,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15084,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15085,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15086,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15087,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_15088,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15089,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15090,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15091,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15092,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15093,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15094,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15095,bitso,directa24,0.6457,0.6617,0.016,0,tazapay,0.008,Near-optimal
txn_15096,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15097,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15098,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15099,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15100,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_15101,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15102,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_15103,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15104,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15105,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_15106,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15107,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15108,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15109,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15110,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15111,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15112,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15113,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15114,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15115,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15116,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15117,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15118,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15119,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15120,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15121,bitso,directa24,0.6457,0.6617,0.016,0,Alfred,0.016,Near-optimal
txn_15122,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15123,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15124,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15125,openpayd,openpayd,0.6457,0.6457,0.0,1,clearjunction,0.008,Optimal
txn_15126,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15127,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15128,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15129,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15130,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15131,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15132,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15133,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15134,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15135,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_15136,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15137,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15138,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15139,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15140,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_15141,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15142,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15143,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15144,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15145,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15146,bitso,directa24,0.6457,0.6617,0.016,0,directa24,-0.016,Near-optimal
txn_15147,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15148,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15149,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15150,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15151,1vnpay,1vnpay,0.6103,0.6103,0.0,1,M2pay,0.032,Optimal
txn_15152,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15153,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15154,Fincra,Fincra,0.737,0.737,0.0,1,Passpoint,0.032,Optimal
txn_15155,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15156,clearjunction,openpayd,0.6377,0.6457,0.008,0,openpayd,-0.008,Near-optimal
txn_15157,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15158,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_15159,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15160,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15161,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15162,directa24,directa24,0.6617,0.6617,0.0,1,Alfred,0.032,Optimal
txn_15163,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_15164,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15165,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15166,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15167,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15168,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15169,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15170,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15171,payok,payok,0.6937,0.6937,0.0,1,M2pay,0.115333,Optimal
txn_15172,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15173,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15174,directa24,directa24,0.6617,0.6617,0.0,1,tazapay,0.024,Optimal
txn_15175,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15176,apaylo,apaylo,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15177,Banxa,Banxa,0.5623,0.5623,0.0,1,,0.562333,Optimal
txn_15178,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15179,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15180,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15181,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15182,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15183,relworx,relworx,0.6777,0.6777,0.0,1,yellowcard,0.016,Optimal
txn_15184,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15185,awepay,awepay,0.5943,0.5943,0.0,1,M2pay,0.016,Optimal
txn_15186,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15187,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15188,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15189,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15190,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15191,Vimoni,Vimoni,0.5783,0.5783,0.0,1,,0.578333,Optimal
txn_15192,Fincra,Fincra,0.737,0.737,0.0,1,korapay,0.016,Optimal
txn_15193,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15194,directa24,directa24,0.6617,0.6617,0.0,1,,0.661667,Optimal
txn_15195,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
txn_15196,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15197,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15198,korapay,Fincra,0.721,0.737,0.016,0,Fincra,-0.016,Near-optimal
txn_15199,Bitlipa,Bitlipa,0.5943,0.5943,0.0,1,,0.594333,Optimal
txn_15200,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15201,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15202,payaza,payaza,0.5543,0.5543,0.0,1,,0.554333,Optimal
txn_15203,bitso,bitso,0.6457,0.6457,0.0,1,,0.645667,Optimal
txn_15204,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15205,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15206,payok,payok,0.6937,0.6937,0.0,1,awepay,0.099333,Optimal
txn_15207,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15208,korapay,korapay,0.721,0.721,0.0,1,Bitlipa,0.126667,Optimal
txn_15209,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15210,Afriex,Afriex,0.5463,0.5463,0.0,1,,0.546333,Optimal
txn_15211,Xendit,Xendit,0.753,0.753,0.0,1,paymongo,0.075333,Optimal
txn_15212,Fincra,Fincra,0.737,0.737,0.0,1,relworx,0.059333,Optimal
txn_15213,checkout,checkout,0.737,0.737,0.0,1,,0.737,Optimal
txn_15214,directa24,directa24,0.6617,0.6617,0.0,1,bitso,0.016,Optimal
txn_15215,awepay,1vnpay,0.5943,0.6103,0.016,0,1vnpay,-0.016,Near-optimal
txn_15216,Shimatomo,Shimatomo,0.5703,0.5703,0.0,1,,0.570333,Optimal
